300/3/13/39103/5/2/39103/8/9/39103/8/9/39103/22/11/39031/37/7/39115/22/11/39031/37/7/39115
301/2/4/39103/1/1/39103/30/36/39103/30/36/39103/3/35/39112/2/22/39442/3/35/39112/2/22/39442
302/1/18/39103/22/7/39103/6/7/39103/6/7/39103/13/19/38837/13/36/39171/13/19/38837/13/36/39171
303/1/6/39103/15/18/39103/27/2/39103/27/2/39103/5/8/38463/5/24/38817/5/8/38463/5/24/38817
304/51/4/39103/39/8/39103/18/1/39103/18/1/39103/8/41/38153/8/2/38570/8/41/38153/8/2/38570
305/14/41/39103/11/9/39103/10/11/39103/10/11/39103/16/11/37793/16/11/38271/16/11/37793/16/11/38271
306/10/34/39103/6/1/39103/5/29/39103/5/29/39103/8/6/37664/8/11/37968/8/6/37664/8/11/37968
307/4/18/39103/14/31/39103/20/4/39103/20/4/39103/5/2/37655/5/12/37733/5/2/37655/5/12/37733
308/26/26/39103/9/4/39103/2/11/39103/2/11/39103/7/20/37545/7/10/37358/7/20/37545/7/10/37358
309/1/24/39103/9/3/39103/45/30/39103/45/30/39103/14/9/37765/14/6/37367/14/9/37765/14/6/37367
310/15/5/39103/5/15/39103/6/2/39103/6/2/39103/2/11/38000/2/7/37841/2/11/38000/2/7/37841
311/7/11/39103/8/4/39103/30/13/39103/30/13/39103/6/2/38021/6/5/37825/6/2/38021/6/5/37825
312/10/2/39103/10/16/39103/2/8/39103/2/8/39103/15/37/38549/15/24/37867/15/37/38549/15/24/37867
313/1/20/39103/14/4/39103/8/1/39103/8/1/39103/9/23/39496/9/1/38474/9/23/39496/9/1/38474
314/15/9/39103/11/11/39103/3/5/39103/3/5/39103/10/6/40594/10/12/39361/10/6/40594/10/12/39361
315/12/44/39103/1/8/39103/9/43/39103/9/43/39103/9/5/41638/9/1/40286/9/5/41638/9/1/40286
316/8/26/39103/1/5/39103/20/9/39103/20/9/39103/38/7/42956/6/23/41184/38/7/42956/6/23/41184
317/33/10/39103/11/7/39103/2/26/39103/2/26/39103/18/6/43572/3/4/42570/18/6/43572/3/4/42570
318/12/55/39103/25/9/39103/9/8/39103/9/8/39103/37/6/44538/26/9/43537/37/6/44538/26/9/43537
319/32/19/39103/3/5/39103/22/14/39103/22/14/39103/18/6/45533/24/9/44364/18/6/45533/24/9/44364
320/17/4/39103/6/16/39103/5/6/39103/5/6/39103/15/6/46289/16/9/45008/15/6/46289/16/9/45008
321/4/2/39103/2/58/39103/20/8/39103/20/8/39103/16/4/47304/7/5/46060/16/4/47304/7/5/46060
322/31/10/39103/2/1/39103/33/1/39103/33/1/39103/5/2/47863/7/32/47076/5/2/47863/7/32/47076
323/20/15/39103/3/5/39103/11/32/39103/11/32/39103/5/13/48760/13/16/47678/5/13/48760/13/16/47678
324/20/1/39103/9/10/39103/3/24/39103/3/24/39103/17/8/49350/34/2/48348/17/8/49350/34/2/48348
325/28/7/39103/26/9/39103/12/12/39103/12/12/39103/21/9/50533/31/2/48975/21/9/50533/31/2/48975
