rtt/1991.89986092/2776.02272727/2281.29722065/2281.29722065/23184.0312036/22919.3261993/23184.0312036/22919.3261993
handover_frequency/0.519078947368/0.400657894737/0.00855263157895/0.00855263157895/0.0677631578947/0.0677631578947/0.0677631578947/0.0677631578947
handover_count/789/609/13/13/103/103/103/103
